ds,yhat,yhat_lower,yhat_upper
2024-01-04,2260.318467688246,2017.352078650706,2504.879993081092
2024-01-05,2255.8517953322416,1987.7980489779495,2512.9511263169557
2024-01-06,2281.4844975261353,2018.7507510011335,2544.2911747521284
2024-01-07,2215.343814729265,1944.0910089529837,2478.5703266990554
2024-01-08,2258.889778643799,2015.6701539706642,2512.641962370667
2024-01-09,2255.896502558915,2005.0269206194173,2515.8577697727023
2024-01-10,2214.679361406193,1951.5289980069117,2471.643004426185
2024-01-11,2260.62733102184,1983.8309990943894,2534.3067902140706
2024-01-12,2256.1606586659045,1974.9921569727837,2518.412865414685
2024-01-13,2281.793360859893,2028.385700528517,2546.1523851241736
2024-01-14,2215.6526780628087,1967.9101036287186,2485.3221669878308
2024-01-15,2259.1986419774157,1988.0747948694175,2538.246584357449
2024-01-16,2256.20536589257,1977.3930213200147,2493.4055226978935
2024-01-17,2214.988224739926,1964.591019177047,2495.4788213922293
2024-01-18,2260.9361943555264,1996.6394299332355,2512.0222660816653
2024-01-19,2256.4695219995674,1992.8893964617068,2524.6934089046995
2024-01-20,2282.102224193485,2006.0898935580065,2553.955608171258
2024-01-21,2215.9615413965803,1938.0043386150717,2480.2853774201526
2024-01-22,2259.5075053110336,1970.3951385578453,2519.7945745952748
2024-01-23,2256.5142292260603,1989.5561575938432,2537.1429476185917
2024-01-24,2215.2970880735807,1960.985737311102,2473.9308583141574
2024-01-25,2261.245057689119,2012.151364861878,2527.845040302229
2024-01-26,2256.7783853332053,1988.9212150054168,2529.290465715935
2024-01-27,2282.4110875270785,2028.805183059163,2554.5767229664957
2024-01-28,2216.270404730125,1958.4036578462647,2484.4797489115845
2024-01-29,2259.8163686445487,1995.8501624273092,2535.8123696056077
2024-01-30,2256.82309255955,2001.559999141613,2506.7827965888982
2024-01-31,2215.60595140717,1950.469866422786,2488.8126520729033
2024-02-01,2261.5539210228194,2004.3124195929934,2527.4506136271725
2024-02-02,2257.0872486668445,1994.7137793332583,2522.7770135122323
2024-02-03,2282.719950860721,2006.8449970618053,2538.590384314115
2024-02-04,2216.579268063793,1949.0842024277956,2475.5442658923807
2024-02-05,2260.1252319783202,1998.7222616450929,2510.1373207519373
2024-02-06,2257.1319558932055,1989.777950499768,2519.672063059627
2024-02-07,2215.91481474076,1952.5181205848833,2464.45419379841
2024-02-08,2261.862784356413,2017.7930023001463,2538.651712380115
2024-02-09,2257.396112000427,2007.9530352392705,2526.938565491822
2024-02-10,2283.0288141943633,2007.9449962036401,2547.1719162007053
2024-02-11,2216.8881313974507,1946.0562817735045,2485.244719704075
2024-02-12,2260.434095311783,1993.1514838212222,2498.237054307152
2024-02-13,2257.44081922686,1987.520676357656,2548.5849940991325
2024-02-14,2216.2236780744925,1955.5988243659656,2495.4831227262093
2024-02-15,2262.171647690099,1999.0687138977603,2503.481761555424
2024-02-16,2257.7049753340893,1980.6859573339764,2511.7196384189674
2024-02-17,2283.337677527956,2013.9666146735099,2530.5029857231966
2024-02-18,2217.196994731109,1970.7119827284837,2482.789013252673
2024-02-19,2260.7429586455555,1978.102893530452,2523.463487116453
2024-02-20,2257.749682560606,2007.5291194701015,2548.6056122015893
2024-02-21,2216.532541408225,1974.045284563378,2485.2029225454407
2024-02-22,2262.4805110236925,1999.786965921416,2537.6306802537065
2024-02-23,2258.013838667704,1986.053985840217,2505.46559059783
2024-02-24,2283.646540861549,2014.2937655072415,2542.775089700543
